OT_ADMS_A/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_A/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_A/idIIP/BT_Identyfikator/wersjaId/__text,OT_ADMS_A/czyObiektBDOO/__text,OT_ADMS_A/x_kod/__text,OT_ADMS_A/x_skrKarto/_xsi:nil,OT_ADMS_A/x_skrKarto/_nilReason,OT_ADMS_A/x_katDoklGeom/__text,OT_ADMS_A/x_zrodloDanychG/__text,OT_ADMS_A/x_zrodloDanychA/__text,OT_ADMS_A/x_katIstnienia/_xsi:nil,OT_ADMS_A/x_katIstnienia/_nilReason,OT_ADMS_A/x_rodzajReprGeom/__text,OT_ADMS_A/x_uzytkownik/_xlink:href,OT_ADMS_A/x_aktualnoscG/__text,OT_ADMS_A/x_aktualnoscA/__text,OT_ADMS_A/x_cyklZycia/BT_CyklZyciaInfo/poczatekWersjiObiektu/__text,OT_ADMS_A/x_dataUtworzenia/__text,OT_ADMS_A/x_kodKarto10k/_xsi:nil,OT_ADMS_A/x_kodKarto10k/_nilReason,OT_ADMS_A/x_kodKarto25k/_xsi:nil,OT_ADMS_A/x_kodKarto25k/_nilReason,OT_ADMS_A/x_kodKarto50k/_xsi:nil,OT_ADMS_A/x_kodKarto50k/_nilReason,OT_ADMS_A/x_kodKarto100k/_xsi:nil,OT_ADMS_A/x_kodKarto100k/_nilReason,OT_ADMS_A/x_kodKarto250k/_xsi:nil,OT_ADMS_A/x_kodKarto250k/_nilReason,OT_ADMS_A/x_kodKarto500k/_xsi:nil,OT_ADMS_A/x_kodKarto500k/_nilReason,OT_ADMS_A/x_kodKarto1000k/_xsi:nil,OT_ADMS_A/x_kodKarto1000k/_nilReason,OT_ADMS_A/nazwa/__text,OT_ADMS_A/geometria/Polygon/exterior/LinearRing/posList/__text,OT_ADMS_A/geometria/Polygon/_gml:id,OT_ADMS_A/geometria/Polygon/_srsName,OT_ADMS_A/geometria/Polygon/_srsDimension,OT_ADMS_A/idPRNG/__text,OT_ADMS_A/idTerytGmi/__text,OT_ADMS_A/idTerytMiejsc/__text,OT_ADMS_A/liczbaMieszkancow/__text,OT_ADMS_A/rodzaj/__text,OT_ADMS_A/siedzibaUrzeduGminy/__text,OT_ADMS_A/adja_a3/_xlink:href,OT_ADMS_A/EMUiA/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_A/EMUiA/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_A/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/lokalnyId/__text,OT_ADMS_A/PRNG/BT_ReferencjaDoObiektu/idIIP/BT_Identyfikator/przestrzenNazw/__text,OT_ADMS_A/_gml:id
2CE79A9B-C4F5-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,ADMS02,true,inapplicable,Dok,Mz,Mz,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-07T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Glinki,470048.65 567940.07 470973.96 567843.47 470963.85 567813.44 470954.93 567786.9 470948.26 567766.03 470931.99 567715.13 470920.89 567679.5 470904.43 567627.59 470880.97 567554.91 470858.9 567484.19 470846.45 567449.88 470832.06 567418.67 470819.33 567394.65 470813.83 567384.25 470796.29 567357.72 470795.18 567356.06 470790.23 567349.44 470775.15 567329.35 470750.7 567300.9 470736.85 567288.14 470696.52 567250.96 470649.31 567211.85 470638.4 567202.82 470597.17 567168.15 470581.06 567154.61 470578.02 567152.1 470527.54 567110.51 470523.18 567106.91 470465.21 567057.93 470426.59 567026.2 470408.17 567011.07 470350.21 566962.24 470293.43 566913.6 470284.06 566905.69 470234.31 566863.65 470176.25 566816.7 470120.69 566769.04 470097.41 566749.76 470082.43 566737.35 470071.88 566728.62 470055.13 566714.74 470051.29 566711.13 470057.88 566703.26 470046.35 566693.51 470043.39 566691.01 470028.9 566678.75 470005.51 566659 469986.93 566643.28 469956.51 566618.06 469954.23 566615.98 469940.77 566604.97 469924.86 566591.94 469919.34 566587.42 469903.29 566574.28 469896.59 566568.79 469892.47 566565.32 469874.16 566549.87 469838.74 566520.03 469812.49 566498.71 469809.44 566496.22 469799.95 566518.92 469796.56 566540.64 469791.34 566574.3 469784.76 566603.19 469771.92 566659.57 469773.89 566681.52 469778.23 566730.4 469777.24 566795.47 469781.27 566825.23 469791.35 566882.72 469798.22 566962.05 469798.4 566963.48 469803.97 567028.89 469809.87 567098.23 469811.67 567116.97 469816.95 567178.34 469824.73 567253.23 469835.8 567324.09 469849.61 567392.47 469833.68 567401.33 469835.88 567414.95 469812.84 567413.1 469780.87 567424.61 469785.36 567431.88 469816.38 567426.47 469860.87 567439.13 469867.52 567469.45 469851.34 567472.91 469862.82 567513.32 469905.14 567581.87 469935.79 567658.27 469960.77 567722.72 469965.24 567745.68 469999.5 567827.33 470019.88 567864.42 470035.86 567906.46 470048.65 567940.07,g_7,EPSG:2180,2,33026,0463011,0982782,50,CMs,false,PL.PZGiK.994.0463__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.631,0982782,PL.ZIPIN.463,33026,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.6324
2CE79A9B-C4F6-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,ADMS02,true,inapplicable,Dok,Mz,Mz,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-07T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Rudak,475425 571873.76 475885.88 572036.67 476116.37 572099.36 476213.48 572124.62 476789.58 572209.55 477652.5 572066.47 477779.26 572020.06 478053.44 571895.21 478259.58 571746.08 478528.01 571438.12 478958.41 570323.93 479119.03 570336.34 479316.24 569758.75 479040.06 569788.13 478137.55 569399.93 478072.08 569246.12 477953.87 569128.43 477494.95 569358.05 477247 569458.14 477190.2 569454.97 477082.59 569659.68 476143.78 569678.96 476157.97 570023.24 476151.91 570091.4 476154.27 570161.33 476144.34 570302.9 476066.92 570327.33 476073.12 570358.29 476016.76 570359.87 475941.17 570355.87 475879.81 570309.96 475762.48 570322.98 475629.03 570330.09 475491.56 570313.44 475407 570323.87 475257.85 570354.73 475186.66 570359.73 475084.08 570396.38 474991.44 570424.84 474912.66 570435.62 474827.94 570470.07 474711.59 570495.85 474634.68 570500.1 474591.69 570689.26 474462.93 570668.59 474425.29 570771.44 474694.5 570880.75 474764.36 570928.68 474936.55 570990.2 475071.13 571083.32 475187.19 571243.04 475328.66 571369.9 475496.46 571400.59 475569.07 571446.68 475566.71 571510.82 475518.9 571686.57 475487.24 571698.55 475425 571873.76,g_50,EPSG:2180,2,117833,0463011,0982919,761,CMs,false,PL.PZGiK.994.0463__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.631,0982919,PL.ZIPIN.463,117833,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.6318
2CE79A9B-C4F7-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,ADMS02,true,inapplicable,Dok,Mz,Mz,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-07T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Kaszczorek,478083.81 572651.83 478621.59 572577.23 479267.59 572470.88 479278.97 572469.01 479482.57 572413.23 479697.3 572354.03 479769.91 572334.51 479909.69 572269.89 479994.8 572238.8 480081.59 572212.05 480150.63 572192.29 480216.98 572173.2 480481.28 572134 480665.21 572145.78 480830.7 572167.99 481002.83 572180.6 481045.89 572195.67 481102.46 572215.45 481187.13 572233.49 481302.93 572213.69 481383.09 572206.83 481647.59 572141.77 481624.72 572091.48 481590.88 572017.27 481574.49 571981.1 481537.03 571899 481507.47 571834.13 481560.58 571796.45 481568.04 571791.23 481589.82 571775.71 481683.65 571709.14 481649.17 571684.71 481654.31 571681.36 481581.34 571628.16 481565.33 571616.76 481573.37 571536.16 481620.58 571073.49 481660.36 570980.37 481702.24 570882.05 481723.38 570832.49 481745.01 570781.77 481770.97 570720.84 481774.99 570712.25 481787.8 570681.42 481791.42 570672.91 481798.48 570656.36 481767.73 570587.51 481731.36 570520.54 481714.92 570504.5 481698.89 570503.45 481677.25 570516.05 481653.07 570545.22 481637.96 570577.13 481623.49 570596.02 481592.96 570612.38 481583.71 570603.63 481574.34 570590.4 481562.29 570552.24 481564.06 570508.2 481568.78 570462.08 481584.42 570431.65 481612.38 570412.38 481661.01 570399.53 481713.33 570375.57 481775.58 570331.35 481816.57 570295.22 481833.46 570255.75 481849.44 570183.33 481865.83 570143.37 481889.34 570126.22 481932.07 570081.04 481945.95 570058.66 481949.87 570038.06 481941.28 570016.8 481923.13 569993.32 481902.21 569977.9 481835.57 569954.76 481799.4 569941.97 481780.56 569935.3 481689.68 569921.33 481658.84 569926.69 481608.89 569964.08 481575.98 570002.98 481566.91 570036.23 481566.49 570093.23 481581.43 570162.8 481582.74 570191.75 481565.31 570230.23 481535.68 570243.05 481505.41 570250.9 481472.63 570240.81 481401.42 570196.8 481356.04 570183.07 481287.56 570182.98 481241.82 570174.26 481197.2 570151.5 481170.49 570125.75 481155.69 570097.17 481150.02 570036.84 481140.36 569941.13 481130.64 569915.41 481105.05 569894.13 481085.93 569889.66 481060.04 569893.39 480966.36 569957.98 480910.59 570019.52 480858.43 570084.96 480850.24 570114.18 480849.3 570152.2 480856.57 570197.99 480889.49 570303.04 480889.05 570323.06 480886.64 570344.12 480878.23 570365.34 480864.74 570383.71 480837.52 570411.47 480772.06 570466.28 480739.27 570509.18 480718.37 570548.76 480703.89 570603.15 480704.15 570648.14 480716.58 570735.77 480710.32 570761.94 480686.73 570776.59 480668.74 570777.09 480624.52 570768.32 480567.87 570744.9 480522.25 570722.18 480478.13 570717.41 480428.23 570720.81 480372.52 570730.36 480320.84 570741.79 480257.98 570746.55 480224.61 570732.48 480195.85 570705.29 480179.31 570685.75 480167.8 570667.08 480160.02 570639.3 480160.48 570619.79 480164.79 570595.17 480181.8 570559.71 480205.1 570535.06 480257.3 570506.62 480331.11 570464.57 480356.67 570448.86 480381.2 570432.18 480396.57 570409.76 480404.84 570383.53 480401.04 570354.65 480372.9 570313.44 480330.08 570283.63 480281.73 570270.99 480260.58 570265.57 480226.45 570260.53 480174.68 570267.97 480141.29 570289.89 480128.88 570311.24 480117.45 570331.55 480106.34 570362.85 480078.56 570431.03 480039.33 570505.69 480011.53 570548.45 479966.59 570586.7 479938.88 570596.47 479927.78 570598.73 479914.12 570601.45 479872.17 570602.93 479836.57 570592.02 479795.28 570577.67 479766.79 570563.37 479735.55 570547.34 479710.86 570530.58 479681.02 570510.07 479640.13 570484.82 479592.08 570471.65 479473.65 570426.67 479408.47 570408.99 479341.36 570400.96 479310.22 570406.12 479294.68 570386.8 479264.59 570366.24 479244.77 570352.15 479227.71 570350.01 479119.03 570336.34 478958.41 570323.93 478528.01 571438.12 478259.58 571746.08 478053.44 571895.21 477779.26 572020.06 477811.03 572211.2 477843.69 572421.49 477880.22 572436.89 477977.56 572444.92 477970.37 572539.45 478083.04 572596.92 478083.81 572651.83,g_93,EPSG:2180,2,51270,0463011,0982813,2426,CMs,false,PL.PZGiK.994.0463__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.631,0982813,PL.ZIPIN.463,51270,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.6317
2CE79A9B-C4F8-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,ADMS02,true,inapplicable,Dok,Mz,Mz,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-07T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Stare Miasto,474381.21 572195.44 474525.98 571753.87 474594.73 571578.78 473266.55 571193.26 473229.37 571345.69 473196.13 571440.65 473132.41 571632.4 473123.36 571658.43 472994.15 572152.44 473201.63 572213.67 473333.61 572290.37 473562.11 572366.67 473823.3 572487.93 473953.81 572537.73 474054.24 572534.89 474073.21 572526.69 474166.47 572453.19 474288.85 572306.15 474325.86 572261.69 474381.21 572195.44,g_136,EPSG:2180,2,129179,0463011,0982925,6254,CMs,false,PL.PZGiK.994.0463__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.631,0982925,PL.ZIPIN.463,129179,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.635
2CE79A9B-C4F9-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,ADMS02,true,inapplicable,Dok,Mz,Mz,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-07T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Na Skarpie,477881.72 572927.72 477676.86 573216 478144.44 573386.16 478719.91 573589.07 480026.38 574042.39 480973.71 574306.26 480993.49 574292.85 481010.16 574281.13 481017.98 574275.33 481026.42 574268.59 481032.04 574261.72 481043.59 574254.5 481058.54 574249.01 481064.77 574246.33 481067.01 574245.64 481078.32 574247.34 481082.2 574248.43 481092.64 574250.15 481096.15 574253.38 481106.33 574258.33 481114.33 574259.66 481120.16 574258.98 481123.58 574262.17 481136.07 574266.26 481139.49 574267.91 481158.32 574272.19 481180.5 574281.05 481186.67 574282.58 481193.17 574283.93 481199.75 574286.14 481202.39 574286.18 481210.77 574286.28 481218.67 574284.46 481226.91 574280.83 481229.77 574278.69 481232.84 574275.87 481237.25 574274.2 481245.62 574266.94 481252.2 574262.12 481256.53 574261.68 481259.88 574260.58 481262.56 574259.25 481268.79 574254.85 481274.51 574250.81 481279.65 574248.96 481284.5 574245.91 481290.7 574239.74 481297.73 574237.5 481304.74 574234.73 481311.54 574229.35 481315.47 574229.22 481317.9 574227.35 481328.99 574219.91 481345.67 574209.84 481351.56 574207.42 481357.78 574205.96 481370.4 574195.86 481378.75 574192.11 481382.98 574189.04 481389.7 574183.91 481395.21 574182.71 481400.92 574179.5 481409.67 574173.23 481426.29 574163.17 481449.88 574147.1 481474.32 574130.82 481482.03 574126.88 481485.59 574123.6 481487.9 574121.68 481490.31 574117.51 481496.2 574106.8 481499.89 574101.39 481507.02 574090.54 481508.3 574087.39 481516.18 574079.98 481523.02 574076.14 481530.94 574072.19 481556.47 574050.81 481567.68 574031.77 481580.1 574003.08 481592.35 573988.17 481607.5 573978.39 481619.29 573974.8 481635.65 573974.99 481645.14 573973.68 481656.46 573974.89 481677.85 573980.72 481711.49 573996.42 481724.51 574000.56 481724.73 574000.12 481725.09 573999.19 481733.86 574001.39 481744.88 573990.43 481732.54 573968.48 481682.5 573879.58 481297.81 573441.83 481278.08 573419.59 481316.75 573363.54 481324.07 573352.99 481361.31 573312.28 481371.63 573300.99 481404.78 573264.67 481464.16 573190.64 481532.01 573124.29 481570.54 573085.08 481619 573029.15 481651.4 572993.75 481660.51 572984.42 481735.19 572908.04 481812.82 572820.75 481911.64 572706.89 481934.83 572680.34 481936.56 572678.37 481948.81 572664.34 481955.74 572656.43 481961.55 572649.78 481956.2 572647.04 481964.5 572637.16 481982.93 572615.11 481878.75 572468.85 481804.58 572364.81 481781.02 572331.72 481713.68 572237.16 481764.12 572205.56 481801.25 572182.4 481802.24 572181.79 481809.95 572176.97 481906.85 572116.19 481964.81 572080.13 481920.95 572018.38 481886.23 571971.97 481892.92 571965.61 481889.91 571961.54 481885.71 571955.83 481881.87 571959.06 481749.38 572070.84 481745.29 572074.3 481738.29 572080.19 481680.53 572128.94 481647.59 572141.77 481383.09 572206.83 481302.93 572213.69 481187.13 572233.49 481102.46 572215.45 481045.89 572195.67 481002.83 572180.6 480830.7 572167.99 480665.21 572145.78 480481.28 572134 480216.98 572173.2 480150.63 572192.29 480081.59 572212.05 479994.8 572238.8 479909.69 572269.89 479769.91 572334.51 479697.3 572354.03 479482.57 572413.23 479278.97 572469.01 479267.59 572470.88 478621.59 572577.23 478083.81 572651.83 477881.72 572927.72,g_179,EPSG:2180,2,168163,0463011,0999653,23811,CMs,false,PL.PZGiK.994.0463__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.631,0999653,PL.ZIPIN.463,168163,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.6325
2CE79A9B-C4FA-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,ADMS02,true,inapplicable,Dok,Mz,Mz,true,inapplicable,ZU,Uzytkownik04.xml,2012-11-26,2016-12-07,2016-12-07T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Mokre,476977.13 574565.26 476420.38 574278.45 476042.87 573922.82 476018.43 573891.9 475978.52 573841.4 475844.03 573936.28 475263.57 573324.53 474883.03 572930.28 474502.98 572515.43 474381.21 572195.44 474325.86 572261.69 474288.85 572306.15 474166.47 572453.19 474073.21 572526.69 474054.24 572534.89 473953.81 572537.73 473823.3 572487.93 473562.11 572366.67 473514.43 572382.27 473386.73 572622.96 473353.44 572741.14 473325.32 572853.21 473315.45 572924.7 473303.88 573056.99 473288.15 573308.5 473291.01 573479.76 473287.71 573749.86 473902.27 573778.2 473903.05 574076.15 473946.82 574246.71 474021.47 574377.71 474012.67 574518.39 474007.7 574625.56 474038.51 574780.76 474076.67 574910.88 474739.93 575482.74 474897.65 575564.54 475086.64 575617.69 475261.34 575631.57 475459.41 575577.98 475652.38 575462.65 475595.85 575176.49 475669.36 574885.71 475705.37 574666.04 476020.71 574757.8 476260.23 574882.53 476707.22 575229.63 476867.81 575043.96 476921.87 574844.4 476977.13 574565.26,g_222,EPSG:2180,2,82748,0463011,0982859,14847,CMs,false,PL.PZGiK.994.0463__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.631,0982859,PL.ZIPIN.463,82748,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.636
2CE79A9B-C4FB-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,ADMS02,true,inapplicable,Dok,Mz,Mz,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-07T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Katarzynka,474076.67 574910.88 474158.03 575188.33 474275.46 575577.88 474382.14 576567.26 474375.07 576952.11 474390.43 576952.65 474390.42 576957.51 474410.47 576957.53 474419.14 576957.65 474423.36 576957.78 474437.18 576958.16 474522.1 576960.62 474541.01 576961.11 474662.04 576964.11 474687.31 576964.8 474801.88 576967.66 474941.72 576971.24 475101.64 576975.29 475214.04 576978.12 475220.19 576978.26 475230.8 576978.54 475241.33 576978.8 475258.17 576979.22 475321.2 576980.77 475440.98 576984 475580.72 576987.69 475700.62 576990.9 475820.44 576994.03 475940.33 576997.09 476062.98 576999.94 476142.15 577115.18 476162.42 577145.31 476259.41 577287.11 476305.89 577355.02 476360.35 577434.67 476457.29 577576.35 476522.31 577671.39 476564.07 577732.55 476644.34 577851.22 476662.74 577893.31 476677.27 577864.6 476682.33 577855.28 476722.39 577842.56 476774.09 577826.15 476803.69 577816.76 476876.6 577793.61 476903.27 577785.15 476906.64 577784.08 476920.93 577779.55 476951.25 577769.93 476998.74 577754.86 476999.94 577754.47 477024.74 577746.51 477034.5 577743.38 477060.5 577735.03 477080.23 577728.7 477086.51 577726.72 477096.25 577723.62 477099.92 577722.46 477111.21 577801.76 477114.79 577826.96 477130.94 577832.02 477148.76 577794.93 477186.25 577780.58 477197.71 577785.47 477209.14 577762.44 477226.41 577726.22 477234.88 577719.59 477242.11 577708.62 477246.59 577687.29 477258.72 577664.98 477285.81 577639 477289.53 577637.74 477291.01 577633.69 477360.48 577690.05 477417.1 577731.89 477418.98 577732.19 477423.61 577720.01 477443.77 577709.68 477458.51 577702.23 477462.91 577697.45 477471.05 577664.67 477482.88 577626.95 477497.92 577623.73 477502.59 577615.26 477538.06 577585.84 477586.37 577545.63 477586.58 577543.08 477573.26 577543.72 477563.89 577540.32 477554.02 577528.64 477551.4 577522.2 477529.5 577507.38 477503.58 577499.82 477488.12 577500.98 477475.61 577498.66 477462.91 577500.8 477455.73 577505.65 477457.96 577500.83 477466.13 577484.47 477483.85 577467.24 477510.37 577453.91 477543.96 577445.7 477575 577439.63 477616.78 577426.11 477705.57 577444.96 477785.52 577451.67 477823.93 577496.23 477837.64 577498.35 477840.19 577499.1 477844.72 577493.31 477848.18 577488.9 477880.54 577460.52 477909.39 577439.01 477924.25 577427.83 478032.14 577408.14 478109.48 577390.67 478112.93 577307.8 478157.61 577297.47 478174.35 577277.66 478159.85 577238.05 478132.48 577199.97 478117.76 577158.64 478117.69 577090.19 478171.3 577054.47 478179.83 577044.99 478236.05 577004.47 478240.96 577001.43 478267.08 577036.69 478267.4 577048.56 478270.18 577053.42 478272.84 577058.16 478278.68 577068.65 478297.81 577113.16 478330.53 577152.71 478349.6 577168.82 478363.66 577191.14 478379.42 577218.64 478383.31 577216.8 478404.3 577197.41 478593.52 577125.17 478624.53 577113.34 478629.72 577111.42 478650.6 577103.67 478659.49 577100.38 478663.69 577098.78 478666.78 577097.64 478673.34 577095.1 478676.08 577094.06 478713.21 577079.86 478721.13 577075.73 478591.04 576438.45 478490.68 575910.71 478415.02 575554.21 478863.19 575553.4 478849.82 574649.81 477662.23 574683.36 477286.2 574679 476977.13 574565.26 476921.87 574844.4 476867.81 575043.96 476707.22 575229.63 476260.23 574882.53 476020.71 574757.8 475705.37 574666.04 475669.36 574885.71 475595.85 575176.49 475652.38 575462.65 475459.41 575577.98 475261.34 575631.57 475086.64 575617.69 474897.65 575564.54 474739.93 575482.74 474076.67 574910.88,g_265,EPSG:2180,2,51348,0463011,0982820,21,CMs,false,PL.PZGiK.994.0463__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.631,0982820,PL.ZIPIN.463,51348,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.6313
2CE79A9B-C4FC-6A1D-E053-CC2BA8C00F96,PL.PZGiK.994.BDOT10k,2016-12-07T00:00:00,false,ADMS02,true,inapplicable,Dok,Mz,Mz,true,inapplicable,ZU,Uzytkownik04.xml,2016-12-07,2016-12-07,2016-12-07T00:00:00,2012-11-26,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,true,inapplicable,Bielany,472302.52 574374.86 472252.38 574354.9 472196.72 574335.35 472212.94 573620.24 472149.55 573376.73 472137.58 573238.6 472067.45 572909.21 472034.88 572756.37 472014.36 572745.47 471602.53 572526.68 471280.61 572514.8 471276.07 572284.21 471020.24 572283.16 470522.09 572499.95 470529.88 572517.61 470179.38 572675.53 470179.12 572699.04 470169.32 572712.56 470051.19 572887.07 469866.27 573161.62 469771.13 573302.86 469687.22 573427.45 469491.37 573719.19 469947.34 574061.93 470070.61 574154.55 470134.4 574202.46 470191.86 574245.62 470479.62 574273.74 470577.68 574293.67 470565.29 574362.25 470547.57 574460.35 470638.99 574604.01 470815.62 574703.24 470913.85 574715.17 470987.9 574688.05 471088.76 574651.11 471159.21 574625.09 471175.94 574576.5 471229.44 574510.15 471507.83 574600.3 471608.59 574633 471886.99 574723.29 472070.58 574783.09 472104.04 574793.8 472217.4 574553.93 472252.22 574479.91 472263.78 574456.17 472289.3 574401.01 472302.52 574374.86,g_308,EPSG:2180,2,5296,0463011,0982747,4474,CMs,false,PL.PZGiK.994.0463__OT_ADJA_A.xml#PL.PZGIK.BDOT10k.ADJAA.04.631,0982747,PL.ZIPIN.463,5296,PL.PZGIK.204,PL.PZGIK.BDOT10k.ADMSA.04.631
